afm,afm_bias,afm_min,afm_rely,fc,mbfc,mbfc_bias,mbfc_fact,mbfc_min,lewandowsky_acc,lewandowsky_trans,lewandowsky_rely,lewandowsky_mean,lewandowsky_min,misinfome_bin,pc1,domain
0.7802854129385667,0.7545432527103594,0.7694648866155348,0.8163287459261224,0.6199179702343729,0.701067166767403,0.9049134381248759,0.7731104393274623,0.7633307463480892,0.49910227346082947,0.5014585794280287,0.9934840612650462,0.39683932863805155,0.2779578271102027,1.0,0.7296551030188001,20minutes.fr
0.7134813438068184,0.6410214291397908,0.6275192495788326,0.7602208423648041,0.38430854551424254,0.6974044917784683,0.8298583295331213,0.7637432557787829,0.6740289590671114,0.49910227346082947,0.5014585794280287,0.9934841771915647,0.39684053367006,0.27790874255089004,1.0,0.6622525565925348,21alivenews.com
0.8975651650755715,0.926030182649316,0.8715095140390023,0.876003765768811,0.7242352449373967,0.746425500290697,0.8286765460459854,0.6954666952081945,0.6638480968991068,0.49910227346082947,0.8839204884476378,0.9970822528844293,0.8049303786101977,0.6527797282074589,1.0,0.810913721992885,21ninety.com
0.5934243688829474,0.6281744849957582,0.5664994168477009,0.611517982042951,0.25606617712113483,0.3889,0.5054502537153467,0.3889,0.3889,0.0,0.0,0.0,0.0,0.0,0.0,0.33632986061367603,21stcenturywire.com
0.7502335748012349,0.7123313664061778,0.7011376419787946,0.7692162645220373,0.513876026527879,0.7404731350146515,0.7945051355855193,0.6363428880430401,0.6539361755689006,0.26911609820499577,0.8839204884476378,0.997328030053246,0.8049303694067295,0.6029584767516746,1.0,0.7101677462097189,247health.com
0.5412003213744516,0.5286859894104974,0.5014171003985207,0.5502451225652676,0.02946642134893326,0.6242137802611325,0.6629288096901224,0.5773712772772818,0.4984518835820186,0.0,0.0,0.0,0.0,0.0,1.0,0.3933911305070958,247newsmedia.com
0.7451337122485097,0.7372326025568223,0.7396003062336313,0.8055512870354078,0.625664978113491,0.7510025607491829,0.8292345682443036,0.7420093718408921,0.6661616373236202,0.49910227346082947,0.5066754645563155,0.9932148741791129,0.39684284061311204,0.28038129501797315,1.0,0.7038052811116245,247sports.com
0.8475369170051006,0.8252813143431453,0.8106354347575595,0.8723781407027623,0.7122267268289195,0.9167,1.0,0.8333,0.8333,1.0,1.0,1.0,1.0,1.0,1.0,0.9095361716437238,247wallst.com
0.5389817579641811,0.5484492548641018,0.5333241904000879,0.5736527019780024,0.01567515418415602,0.6573965980275742,0.7523329989323643,0.5948943646886248,0.6553986556748641,0.0,0.0,0.0,0.0,0.0,1.0,0.4226809911381699,24aktuelles.com
0.6280548248924299,0.6086044714233622,0.5815198219126642,0.642990560707527,0.19929574015130666,0.6619757111984642,0.6694232383144887,0.6573663139109328,0.6556823479549908,0.5,0.5,1.0,0.5,0.5,1.0,0.5965774324556192,24dailynew.com
0.7257669528809138,0.7388935554204916,0.6761021473934429,0.7624069956894041,0.49931602776787887,0.7798016034138665,0.6026052981680591,0.6614159009900974,0.6719652379442301,0.49910227346082947,0.5066754645563155,0.9941038679705642,0.39683193237803677,0.2795764488616831,1.0,0.6590921560740405,24heures.ca
